candidate_id,family,symbol,lookback,entry_z,stress_id,stress_type,stress_start,stress_end,market_return,first_observation,last_observation,stress_net_total_return,stress_net_annual_return,stress_net_annual_volatility,stress_net_sharpe,stress_net_max_drawdown,stress_net_calmar,stress_net_observation_count,stress_net_terminal_nav,stress_net_worst_bar_return,stress_transaction_cost,stress_spread_cost,stress_commission_cost,fast_window,slow_window
trend__SPXUSD__fast_window-12__slow_window-120,trend,SPXUSD,,,worst_market_window_2,worst_market_window,2025-03-09,2025-04-07 23:59:59,-0.1827613245672236,2025-03-09 22:00:00,2025-04-07 23:00:00,0.02121658701676221,0.30218628424630634,0.32413061685452266,0.9766795176472252,-0.08763828636470206,3.4481080904386268,489,1.0212165870167622,-0.031192327100396322,0.0011514119669745863,0.0003514119669745863,0.0008,12.0,120.0
trend__SPXUSD__fast_window-12__slow_window-120,trend,SPXUSD,,,worst_market_window_3,worst_market_window,2022-09-01,2022-09-30 23:59:59,-0.12867717150918945,2022-09-01 00:00:00,2022-09-30 20:00:00,0.08356197765352213,1.6712536783533287,0.26074244631121546,3.898749634797761,-0.0434655642197076,38.45006290279721,501,1.0835619776535221,-0.028719612116297588,0.0003560646295205636,0.00015606462952056364,0.0002,12.0,120.0
trend__SPXUSD__fast_window-12__slow_window-240,trend,SPXUSD,,,march_2020,fixed_historical,2020-03-01,2020-03-31 23:59:59,,2020-03-01 23:00:00,2020-03-31 23:00:00,0.01245951849108895,0.16271454187319145,0.867884764836053,0.6077361496851874,-0.24576229354947388,0.6620809869697759,528,1.012459518491089,-0.05731167576554097,0.0006570451513101827,0.00035704515131018265,0.00030000000000000003,12.0,240.0
trend__SPXUSD__fast_window-12__slow_window-240,trend,SPXUSD,,,worst_market_window_1,worst_market_window,2020-02-23,2020-03-23 23:59:59,-0.3503283405887997,2020-02-23 23:00:00,2020-03-23 23:00:00,0.3833646154885981,58.57622336630139,0.8335643149427073,5.32169731549957,-0.1183313742048312,495.01853384129686,503,1.3833646154885981,-0.05731167576554097,0.0,0.0,0.0,12.0,240.0
trend__SPXUSD__fast_window-12__slow_window-240,trend,SPXUSD,,,worst_market_window_2,worst_market_window,2025-03-09,2025-04-07 23:59:59,-0.1827613245672236,2025-03-09 22:00:00,2025-04-07 23:00:00,0.0783532241712861,1.5824247257433277,0.3239061614001134,3.090424634199862,-0.06513186295563356,24.295708028822112,489,1.078353224171286,-0.02736604116673269,0.0008657436774677791,0.0002657436774677791,0.0006000000000000001,12.0,240.0
trend__SPXUSD__fast_window-12__slow_window-240,trend,SPXUSD,,,worst_market_window_3,worst_market_window,2022-09-01,2022-09-30 23:59:59,-0.12867717150918945,2022-09-01 00:00:00,2022-09-30 20:00:00,0.06601894591701996,1.1873910018797966,0.2608435902359035,3.131108848027631,-0.04350231898063406,27.294889782965086,501,1.06601894591702,-0.028719612116297588,0.0003554372845024384,0.0001554372845024384,0.0002,12.0,240.0
trend__SPXUSD__fast_window-12__slow_window-72,trend,SPXUSD,,,march_2020,fixed_historical,2020-03-01,2020-03-31 23:59:59,,2020-03-01 23:00:00,2020-03-31 23:00:00,0.07324064126795515,1.3644890947558475,0.8677090344767354,1.4256857341452214,-0.1391677412278547,9.804636352628696,528,1.0732406412679552,-0.05731167576554097,0.0014667051403386626,0.0007667051403386627,0.0007000000000000001,12.0,72.0
trend__SPXUSD__fast_window-12__slow_window-72,trend,SPXUSD,,,worst_market_window_1,worst_market_window,2020-02-23,2020-03-23 23:59:59,-0.3503283405887997,2020-02-23 23:00:00,2020-03-23 23:00:00,0.16564443616531266,5.892685934289071,0.8349849684643315,2.7297568224650957,-0.1318819467101554,44.68152071822058,503,1.1656444361653127,-0.05731167576554097,0.0012406785487278328,0.0006406785487278327,0.0006000000000000001,12.0,72.0
trend__SPXUSD__fast_window-12__slow_window-72,trend,SPXUSD,,,worst_market_window_2,worst_market_window,2025-03-09,2025-04-07 23:59:59,-0.1827613245672236,2025-03-09 22:00:00,2025-04-07 23:00:00,0.03388914239797236,0.5206724153762088,0.32401337039957345,1.4556443455677592,-0.076316540820483,6.822536894078705,489,1.0338891423979724,-0.031192327100396322,0.0013731578298481514,0.00037315782984815145,0.001,12.0,72.0
trend__SPXUSD__fast_window-12__slow_window-72,trend,SPXUSD,,,worst_market_window_3,worst_market_window,2022-09-01,2022-09-30 23:59:59,-0.12867717150918945,2022-09-01 00:00:00,2022-09-30 20:00:00,-0.004387792119360467,-0.05241441035866812,0.2612040250686921,-0.0756273130119041,-0.06679414643197645,-0.7847156249245173,501,0.9956122078806395,-0.028719612116297588,0.00143909132318831,0.0006390913231883099,0.0008,12.0,72.0
trend__SPXUSD__fast_window-24__slow_window-120,trend,SPXUSD,,,march_2020,fixed_historical,2020-03-01,2020-03-31 23:59:59,,2020-03-01 23:00:00,2020-03-31 23:00:00,0.16119940376911468,5.169363230358368,0.8674224464998158,2.531727868844064,-0.11981643772242512,43.144023713457955,528,1.1611994037691147,-0.05731167576554097,0.0006188723974053551,0.00031887239740535514,0.00030000000000000003,24.0,120.0
trend__SPXUSD__fast_window-24__slow_window-120,trend,SPXUSD,,,worst_market_window_1,worst_market_window,2020-02-23,2020-03-23 23:59:59,-0.3503283405887997,2020-02-23 23:00:00,2020-03-23 23:00:00,0.3169323010307432,31.05391180823179,0.8340439202455124,4.575474983507559,-0.11833137420483164,262.4317685559661,503,1.3169323010307432,-0.05731167576554097,0.0003954866936955583,0.00019548669369555833,0.0002,24.0,120.0
trend__SPXUSD__fast_window-24__slow_window-120,trend,SPXUSD,,,worst_market_window_2,worst_market_window,2025-03-09,2025-04-07 23:59:59,-0.1827613245672236,2025-03-09 22:00:00,2025-04-07 23:00:00,0.07409236760699822,1.4569881434070209,0.32395015634192137,2.9363075482097725,-0.07111977703355332,20.486399201162204,489,1.0740923676069982,-0.02736604116673269,0.0008317642810501416,0.00023176428105014168,0.0006000000000000001,24.0,120.0
trend__SPXUSD__fast_window-24__slow_window-120,trend,SPXUSD,,,worst_market_window_3,worst_market_window,2022-09-01,2022-09-30 23:59:59,-0.12867717150918945,2022-09-01 00:00:00,2022-09-30 20:00:00,0.0691480216404492,1.2673090473351434,0.260874618751033,3.268341234888894,-0.05315487843981048,23.84182006492915,501,1.0691480216404492,-0.028719612116297588,0.0003563640454504563,0.00015636404545045626,0.0002,24.0,120.0
trend__SPXUSD__fast_window-24__slow_window-240,trend,SPXUSD,,,march_2020,fixed_historical,2020-03-01,2020-03-31 23:59:59,,2020-03-01 23:00:00,2020-03-31 23:00:00,0.06931889631116017,1.261417063460458,0.8677120133277492,1.3741980323967344,-0.2034045637499371,6.201518000408425,528,1.0693188963111602,-0.05731167576554097,0.0002157854110382092,0.00011578541103820918,0.0001,24.0,240.0
trend__SPXUSD__fast_window-24__slow_window-240,trend,SPXUSD,,,worst_market_window_1,worst_market_window,2020-02-23,2020-03-23 23:59:59,-0.3503283405887997,2020-02-23 23:00:00,2020-03-23 23:00:00,0.3833646154885981,58.57622336630139,0.8335643149427073,5.32169731549957,-0.1183313742048312,495.01853384129686,503,1.3833646154885981,-0.05731167576554097,0.0,0.0,0.0,24.0,240.0
trend__SPXUSD__fast_window-24__slow_window-240,trend,SPXUSD,,,worst_market_window_2,worst_market_window,2025-03-09,2025-04-07 23:59:59,-0.1827613245672236,2025-03-09 22:00:00,2025-04-07 23:00:00,0.10845522342511993,2.650979408881282,0.32365818990289547,4.162595005506267,-0.05781515471346488,45.85267343864569,489,1.10845522342512,-0.02736604116673269,0.0002824960560716427,8.249605607164271e-05,0.0002,24.0,240.0
trend__SPXUSD__fast_window-24__slow_window-240,trend,SPXUSD,,,worst_market_window_3,worst_market_window,2022-09-01,2022-09-30 23:59:59,-0.12867717150918945,2022-09-01 00:00:00,2022-09-30 20:00:00,0.041923738434209934,0.6533531384719728,0.26101418120450054,2.05675428942175,-0.06484692763912858,10.075313700409456,501,1.04192373843421,-0.028719612116297588,0.00035537389774613457,0.00015537389774613453,0.0002,24.0,240.0
trend__SPXUSD__fast_window-24__slow_window-72,trend,SPXUSD,,,march_2020,fixed_historical,2020-03-01,2020-03-31 23:59:59,,2020-03-01 23:00:00,2020-03-31 23:00:00,0.2203976392805873,10.301967245976783,0.8671042527515112,3.230751078753616,-0.11833137420483109,87.06031950701531,528,1.2203976392805873,-0.05731167576554097,0.001021089547079377,0.000521089547079377,0.0005,24.0,72.0
trend__SPXUSD__fast_window-24__slow_window-72,trend,SPXUSD,,,worst_market_window_1,worst_market_window,2020-02-23,2020-03-23 23:59:59,-0.3503283405887997,2020-02-23 23:00:00,2020-03-23 23:00:00,0.3239500602968335,33.27297755627975,0.8340127168809793,4.655921023028582,-0.11833137420483109,281.1847473239377,503,1.3239500602968335,-0.05731167576554097,0.0007949728891708115,0.0003949728891708115,0.0004,24.0,72.0
trend__SPXUSD__fast_window-24__slow_window-72,trend,SPXUSD,,,worst_market_window_2,worst_market_window,2025-03-09,2025-04-07 23:59:59,-0.1827613245672236,2025-03-09 22:00:00,2025-04-07 23:00:00,0.04952403835267072,0.8366068541603446,0.3240134603078767,2.0382936595138457,-0.0684356680376611,12.224719625735927,489,1.0495240383526707,-0.031192327100396322,0.0008150131225037083,0.00021501312250370828,0.0006000000000000001,24.0,72.0
trend__SPXUSD__fast_window-24__slow_window-72,trend,SPXUSD,,,worst_market_window_3,worst_market_window,2022-09-01,2022-09-30 23:59:59,-0.12867717150918945,2022-09-01 00:00:00,2022-09-30 20:00:00,0.027124914994447913,0.3877262916194364,0.2610721205768613,1.385475664999605,-0.05895244163142355,6.576933556773429,501,1.027124914994448,-0.028719612116297588,0.0007250328589922879,0.00032503285899228784,0.0004,24.0,72.0
trend__USDJPY__fast_window-12__slow_window-120,trend,USDJPY,,,march_2020,fixed_historical,2020-03-01,2020-03-31 23:59:59,,2020-03-01 21:00:00,2020-03-31 23:00:00,0.06767551012630024,1.2145684680434399,0.20585574171500712,3.9650447890964036,-0.04567505987924747,26.59150247978724,532,1.0676755101263002,-0.010589637679150665,0.0010851099887228782,0.0004851099887228781,0.0006000000000000001,12.0,120.0
trend__USDJPY__fast_window-12__slow_window-120,trend,USDJPY,,,worst_market_window_1,worst_market_window,2024-07-09,2024-08-07 23:59:59,-0.1037365468213961,2024-07-09 00:00:00,2024-08-07 23:00:00,0.041602536830304127,0.6436977293730288,0.17054098320093766,2.999322226812855,-0.03686026176571877,17.463189313855835,528,1.0416025368303041,-0.017940495499399467,0.0006743335716593135,0.00027433357165931345,0.0004,12.0,120.0
trend__USDJPY__fast_window-12__slow_window-120,trend,USDJPY,,,worst_market_window_2,worst_market_window,2022-11-05,2022-12-04 23:59:59,-0.09084817802804668,2022-11-06 21:00:00,2022-12-04 23:00:00,0.058504218281046017,1.0948370849658104,0.15487024722147796,4.852230081837457,-0.029627305888916267,36.95364975373596,487,1.058504218281046,-0.012047383890074315,0.0005147660350817842,0.00011476603508178419,0.0004,12.0,120.0
trend__USDJPY__fast_window-12__slow_window-120,trend,USDJPY,,,worst_market_window_3,worst_market_window,2023-11-18,2023-12-17 23:59:59,-0.06193901206681374,2023-11-19 22:00:00,2023-12-17 23:00:00,0.021133894512586737,0.31312002618694046,0.11472840266461337,2.4315470262712946,-0.029657217416830473,10.557970486106523,482,1.0211338945125867,-0.006338817349934356,0.0008635666279613746,0.00026356662796137465,0.0006000000000000001,12.0,120.0
trend__USDJPY__fast_window-12__slow_window-240,trend,USDJPY,,,march_2020,fixed_historical,2020-03-01,2020-03-31 23:59:59,,2020-03-01 21:00:00,2020-03-31 23:00:00,0.005672858675156878,0.07109459059458456,0.20603970290093165,0.43603899547734554,-0.06919724824589035,1.0274193323692882,532,1.0056728586751569,-0.010589637679150665,0.0004981476884097924,9.814768840979242e-05,0.0004,12.0,240.0
trend__USDJPY__fast_window-12__slow_window-240,trend,USDJPY,,,worst_market_window_1,worst_market_window,2024-07-09,2024-08-07 23:59:59,-0.1037365468213961,2024-07-09 00:00:00,2024-08-07 23:00:00,0.0665682185878933,1.1939948923613883,0.17036372742692002,4.697478834151139,-0.036860261765719216,32.39246915690185,528,1.0665682185878933,-0.017940495499399467,0.0001567490368427358,5.674903684273582e-05,0.0001,12.0,240.0
trend__USDJPY__fast_window-12__slow_window-240,trend,USDJPY,,,worst_market_window_2,worst_market_window,2022-11-05,2022-12-04 23:59:59,-0.09084817802804668,2022-11-06 21:00:00,2022-12-04 23:00:00,0.07892803875179899,1.6859506860252704,0.1546977091445062,6.4643916959327585,-0.03259726077675984,51.7206245509827,487,1.078928038751799,-0.012047383890074315,0.0002706258903825504,7.062589038255036e-05,0.0002,12.0,240.0
trend__USDJPY__fast_window-12__slow_window-240,trend,USDJPY,,,worst_market_window_3,worst_market_window,2023-11-18,2023-12-17 23:59:59,-0.06193901206681374,2023-11-19 22:00:00,2023-12-17 23:00:00,0.04862330293820327,0.85598477167889,0.11449581234903149,5.458496059435761,-0.02225455225599482,38.46335625324967,482,1.0486233029382033,-0.006338817349934356,0.0,0.0,0.0,12.0,240.0
trend__USDJPY__fast_window-12__slow_window-72,trend,USDJPY,,,march_2020,fixed_historical,2020-03-01,2020-03-31 23:59:59,,2020-03-01 21:00:00,2020-03-31 23:00:00,0.04906624076864752,0.788849706209557,0.2058823280440889,2.9275580921583866,-0.08030692626836045,9.822934868325925,532,1.0490662407686475,-0.010640535372848925,0.0005308115653316635,0.00013081156533166347,0.0004,12.0,72.0
trend__USDJPY__fast_window-12__slow_window-72,trend,USDJPY,,,worst_market_window_1,worst_market_window,2024-07-09,2024-08-07 23:59:59,-0.1037365468213961,2024-07-09 00:00:00,2024-08-07 23:00:00,0.01981877273148136,0.27031630752700475,0.17071675330927152,1.4869083322006644,-0.03736860573628753,7.233780929228213,528,1.0198187727314814,-0.017940495499399467,0.0011797321712007927,0.0004797321712007927,0.0007000000000000001,12.0,72.0
trend__USDJPY__fast_window-12__slow_window-72,trend,USDJPY,,,worst_market_window_2,worst_market_window,2022-11-05,2022-12-04 23:59:59,-0.09084817802804668,2022-11-06 21:00:00,2022-12-04 23:00:00,0.04629032370473074,0.8013385610102435,0.15486780350935953,3.8775302964233966,-0.036348083026303324,22.046239974481022,487,1.0462903237047307,-0.012047383890074315,0.001239553840886376,0.00023955384088637595,0.001,12.0,72.0
trend__USDJPY__fast_window-12__slow_window-72,trend,USDJPY,,,worst_market_window_3,worst_market_window,2023-11-18,2023-12-17 23:59:59,-0.06193901206681374,2023-11-19 22:00:00,2023-12-17 23:00:00,0.0019526635459155006,0.02573471479810996,0.11473243863640856,0.27861274630608285,-0.03809016905082008,0.6756261639000495,482,1.0019526635459155,-0.006338817349934356,0.001774712305198115,0.00037471230519811496,0.0014,12.0,72.0
trend__USDJPY__fast_window-24__slow_window-120,trend,USDJPY,,,march_2020,fixed_historical,2020-03-01,2020-03-31 23:59:59,,2020-03-01 21:00:00,2020-03-31 23:00:00,0.07096439066665661,1.2988297840855862,0.20572899980660875,4.148897152150004,-0.03685737629021324,35.23934459845058,532,1.0709643906666566,-0.010589637679150665,0.0002656206150487855,6.562061504878546e-05,0.0002,24.0,120.0
trend__USDJPY__fast_window-24__slow_window-120,trend,USDJPY,,,worst_market_window_1,worst_market_window,2024-07-09,2024-08-07 23:59:59,-0.1037365468213961,2024-07-09 00:00:00,2024-08-07 23:00:00,0.05983467628099959,1.030960766867441,0.17041595039399607,4.24294065751284,-0.03686026176571933,27.96943693509665,528,1.0598346762809996,-0.017940495499399467,0.0002753413507801541,7.534135078015409e-05,0.0002,24.0,120.0
trend__USDJPY__fast_window-24__slow_window-120,trend,USDJPY,,,worst_market_window_2,worst_market_window,2022-11-05,2022-12-04 23:59:59,-0.09084817802804668,2022-11-06 21:00:00,2022-12-04 23:00:00,0.05935623913092125,1.1168739125417058,0.15493297842480003,4.917861983589642,-0.039415806807077236,28.33568568083116,487,1.0593562391309213,-0.012047383890074315,0.00026398015791243576,6.398015791243577e-05,0.0002,24.0,120.0
trend__USDJPY__fast_window-24__slow_window-120,trend,USDJPY,,,worst_market_window_3,worst_market_window,2023-11-18,2023-12-17 23:59:59,-0.06193901206681374,2023-11-19 22:00:00,2023-12-17 23:00:00,0.03416554588417431,0.5489570927191567,0.11467390119462122,3.8731267356011325,-0.0241105547110827,22.76833110218,482,1.0341655458841743,-0.006338817349934356,0.000651369911542416,0.000251369911542416,0.0004,24.0,120.0
trend__USDJPY__fast_window-24__slow_window-240,trend,USDJPY,,,march_2020,fixed_historical,2020-03-01,2020-03-31 23:59:59,,2020-03-01 21:00:00,2020-03-31 23:00:00,0.016470898018668745,0.21938745580288677,0.2060082552723726,1.0655195708444916,-0.07545750472467128,2.907430567753147,532,1.0164708980186687,-0.010589637679150665,0.00024611269821121323,4.611269821121325e-05,0.0002,24.0,240.0
trend__USDJPY__fast_window-24__slow_window-240,trend,USDJPY,,,worst_market_window_1,worst_market_window,2024-07-09,2024-08-07 23:59:59,-0.1037365468213961,2024-07-09 00:00:00,2024-08-07 23:00:00,0.06638671097969184,1.1894470977791345,0.1703666442460483,4.685220261234247,-0.03686026176571844,32.26908982196565,528,1.0663867109796918,-0.017940495499399467,0.00015044804167008242,5.044804167008242e-05,0.0001,24.0,240.0
trend__USDJPY__fast_window-24__slow_window-240,trend,USDJPY,,,worst_market_window_2,worst_market_window,2022-11-05,2022-12-04 23:59:59,-0.09084817802804668,2022-11-06 21:00:00,2022-12-04 23:00:00,0.09135275812814592,2.117254546950627,0.1545318532399998,7.434997458100431,-0.026359482836802006,80.32230981385587,487,1.091352758128146,-0.012047383890074315,0.0,0.0,0.0,24.0,240.0
trend__USDJPY__fast_window-24__slow_window-240,trend,USDJPY,,,worst_market_window_3,worst_market_window,2023-11-18,2023-12-17 23:59:59,-0.06193901206681374,2023-11-19 22:00:00,2023-12-17 23:00:00,0.04862330293820327,0.85598477167889,0.11449581234903149,5.458496059435761,-0.02225455225599482,38.46335625324967,482,1.0486233029382033,-0.006338817349934356,0.0,0.0,0.0,24.0,240.0
trend__USDJPY__fast_window-24__slow_window-72,trend,USDJPY,,,march_2020,fixed_historical,2020-03-01,2020-03-31 23:59:59,,2020-03-01 21:00:00,2020-03-31 23:00:00,0.05820971576668765,0.9876151110574574,0.20581281299076642,3.4404618939317464,-0.06257657234858327,15.782505720446622,532,1.0582097157666877,-0.010640535372848925,0.0005415594469282225,0.00014155944692822246,0.0004,24.0,72.0
trend__USDJPY__fast_window-24__slow_window-72,trend,USDJPY,,,worst_market_window_1,worst_market_window,2024-07-09,2024-08-07 23:59:59,-0.1037365468213961,2024-07-09 00:00:00,2024-08-07 23:00:00,0.008415277487892281,0.10757086862965282,0.17067381474222149,0.6839499161373876,-0.04043848811041051,2.6601110391651788,528,1.0084152774878923,-0.017940495499399467,0.0011216210796414574,0.00042162107964145744,0.0007000000000000001,24.0,72.0
trend__USDJPY__fast_window-24__slow_window-72,trend,USDJPY,,,worst_market_window_2,worst_market_window,2022-11-05,2022-12-04 23:59:59,-0.09084817802804668,2022-11-06 21:00:00,2022-12-04 23:00:00,0.04920351985159854,0.8676711151917784,0.1550638046416349,4.106052844502651,-0.03731204001599919,23.25445391942456,487,1.0492035198515985,-0.012047383890074315,0.0010144829753550148,0.0002144829753550147,0.0008,24.0,72.0
trend__USDJPY__fast_window-24__slow_window-72,trend,USDJPY,,,worst_market_window_3,worst_market_window,2023-11-18,2023-12-17 23:59:59,-0.06193901206681374,2023-11-19 22:00:00,2023-12-17 23:00:00,-0.011847210045269785,-0.1437855127800327,0.11480579265189728,-1.2949434039904082,-0.04443705101550466,-3.2357123052532017,482,0.9881527899547302,-0.006338817349934356,0.0019317825220687077,0.0005317825220687077,0.0014,24.0,72.0
trend__XAUUSD__fast_window-12__slow_window-120,trend,XAUUSD,,,march_2020,fixed_historical,2020-03-01,2020-03-31 23:59:59,,2020-03-01 23:00:00,2020-03-31 23:00:00,0.02581435567774526,0.3638364864102457,0.4065255550643754,0.9660987411068681,-0.06353088364609538,5.726923120368201,509,1.0258143556777453,-0.02719662469863371,0.0016506967607776383,0.0010506967607776384,0.0006000000000000001,12.0,120.0
trend__XAUUSD__fast_window-12__slow_window-120,trend,XAUUSD,,,worst_market_window_1,worst_market_window,2026-03-01,2026-03-30 23:59:59,-0.13878127123714157,2026-03-01 23:00:00,2026-03-30 23:00:00,0.022032187966931405,0.315844817086806,0.42298976264925314,0.859975598441158,-0.10589567042475956,2.9826036873832193,497,1.0220321879669314,-0.025802189461255898,0.0010471483870420147,0.0004471483870420146,0.0006000000000000001,12.0,120.0
trend__XAUUSD__fast_window-12__slow_window-120,trend,XAUUSD,,,worst_market_window_2,worst_market_window,2021-02-08,2021-03-09 23:59:59,-0.09317198165414209,2021-02-08 00:00:00,2021-03-09 23:00:00,0.030061286957552946,0.43491320809489276,0.18012462041916696,2.0946497034165508,-0.028164646385650638,15.441813191607224,506,1.030061286957553,-0.012341199848177054,0.0015611995412122036,0.0008611995412122034,0.0007000000000000001,12.0,120.0
trend__XAUUSD__fast_window-12__slow_window-120,trend,XAUUSD,,,worst_market_window_3,worst_market_window,2022-06-19,2022-07-18 23:59:59,-0.08880506361485851,2022-06-19 22:00:00,2022-07-18 23:00:00,0.04668121267401282,0.7750118956883916,0.15163311229941276,3.8600009427246067,-0.02665873906420846,29.0715886382229,490,1.0466812126740128,-0.0110435998769709,0.0008867513810282996,0.00038675138102829963,0.0005,12.0,120.0
trend__XAUUSD__fast_window-12__slow_window-240,trend,XAUUSD,,,march_2020,fixed_historical,2020-03-01,2020-03-31 23:59:59,,2020-03-01 23:00:00,2020-03-31 23:00:00,0.005821007387484922,0.07322195010115418,0.406640287633705,0.3766112320795124,-0.07839253834085347,0.934042341922679,509,1.005821007387485,-0.02719662469863371,0.0008613638789143402,0.0005613638789143401,0.00030000000000000003,12.0,240.0
trend__XAUUSD__fast_window-12__slow_window-240,trend,XAUUSD,,,worst_market_window_1,worst_market_window,2026-03-01,2026-03-30 23:59:59,-0.13878127123714157,2026-03-01 23:00:00,2026-03-30 23:00:00,0.04596008947138608,0.7611221949455227,0.4229378596387376,1.5491788655659258,-0.09157535963484376,8.311430039483255,497,1.045960089471386,-0.025802189461255898,0.0013051900840123812,0.0006051900840123813,0.0007,12.0,240.0
trend__XAUUSD__fast_window-12__slow_window-240,trend,XAUUSD,,,worst_market_window_2,worst_market_window,2021-02-08,2021-03-09 23:59:59,-0.09317198165414209,2021-02-08 00:00:00,2021-03-09 23:00:00,0.01535135398341958,0.2041098953169258,0.18012183253338293,1.1210610326365211,-0.043069743170131014,4.73905531571585,506,1.0153513539834196,-0.012341199848177054,0.0009114530049335102,0.0005114530049335102,0.0004,12.0,240.0
trend__XAUUSD__fast_window-12__slow_window-240,trend,XAUUSD,,,worst_market_window_3,worst_market_window,2022-06-19,2022-07-18 23:59:59,-0.08880506361485851,2022-06-19 22:00:00,2022-07-18 23:00:00,0.06840939668162482,1.29840772304861,0.15138048033482432,5.573407838788187,-0.017153152492192292,75.69499097262818,490,1.0684093966816248,-0.0110435998769709,0.0006477199862033396,0.0003477199862033396,0.00030000000000000003,12.0,240.0
trend__XAUUSD__fast_window-12__slow_window-72,trend,XAUUSD,,,march_2020,fixed_historical,2020-03-01,2020-03-31 23:59:59,,2020-03-01 23:00:00,2020-03-31 23:00:00,0.14749731997707416,4.339206312527329,0.4058874899743035,4.329959348582225,-0.05522164789128958,78.57799392494725,509,1.1474973199770742,-0.02719662469863371,0.0008188751259529412,0.0004188751259529412,0.0004,12.0,72.0
trend__XAUUSD__fast_window-12__slow_window-72,trend,XAUUSD,,,worst_market_window_1,worst_market_window,2026-03-01,2026-03-30 23:59:59,-0.13878127123714157,2026-03-01 23:00:00,2026-03-30 23:00:00,0.05561724382035704,0.9772428400597342,0.42280045804650634,1.8232309263017032,-0.1367758317737997,7.144850280829594,497,1.055617243820357,-0.025802189461255898,0.001720997824778775,0.0009209978247787748,0.0008,12.0,72.0
trend__XAUUSD__fast_window-12__slow_window-72,trend,XAUUSD,,,worst_market_window_2,worst_market_window,2021-02-08,2021-03-09 23:59:59,-0.09317198165414209,2021-02-08 00:00:00,2021-03-09 23:00:00,0.058280847982353556,0.9949544185425769,0.1799223176835462,3.928403358211247,-0.020478013811082385,48.586470725208855,506,1.0582808479823536,-0.012341199848177054,0.0014277890084344724,0.0007277890084344723,0.0007000000000000001,12.0,72.0
trend__XAUUSD__fast_window-12__slow_window-72,trend,XAUUSD,,,worst_market_window_3,worst_market_window,2022-06-19,2022-07-18 23:59:59,-0.08880506361485851,2022-06-19 22:00:00,2022-07-18 23:00:00,0.03234908649218027,0.4924284408537729,0.15166646920742932,2.715782659785508,-0.0339217271169725,14.516608755082808,490,1.0323490864921803,-0.0110435998769709,0.002146898060660698,0.001046898060660698,0.0011,12.0,72.0
trend__XAUUSD__fast_window-24__slow_window-120,trend,XAUUSD,,,march_2020,fixed_historical,2020-03-01,2020-03-31 23:59:59,,2020-03-01 23:00:00,2020-03-31 23:00:00,0.029404532187115917,0.42310018555973405,0.4065432540580298,1.070683418318491,-0.07059842114958914,5.993054499947501,509,1.029404532187116,-0.02719662469863371,0.002071335240462739,0.0016713352404627386,0.0004,24.0,120.0
trend__XAUUSD__fast_window-24__slow_window-120,trend,XAUUSD,,,worst_market_window_1,worst_market_window,2026-03-01,2026-03-30 23:59:59,-0.13878127123714157,2026-03-01 23:00:00,2026-03-30 23:00:00,0.028804090738590915,0.42997356449419244,0.4230125985615492,1.0565541563716598,-0.09247694174021648,4.649521885164213,497,1.028804090738591,-0.025802189461255898,0.0007314853000986873,0.0003314853000986872,0.0004,24.0,120.0
trend__XAUUSD__fast_window-24__slow_window-120,trend,XAUUSD,,,worst_market_window_2,worst_market_window,2021-02-08,2021-03-09 23:59:59,-0.09317198165414209,2021-02-08 00:00:00,2021-03-09 23:00:00,0.028248645062427524,0.4044289954778748,0.18005251176602335,1.9761494512559628,-0.03615250323431418,11.186749444614133,506,1.0282486450624275,-0.012341199848177054,0.0006429522668852933,0.00024295226688529324,0.0004,24.0,120.0
trend__XAUUSD__fast_window-24__slow_window-120,trend,XAUUSD,,,worst_market_window_3,worst_market_window,2022-06-19,2022-07-18 23:59:59,-0.08880506361485851,2022-06-19 22:00:00,2022-07-18 23:00:00,0.05915283325861287,1.0601491659249533,0.15144458869135405,4.848391373295785,-0.01715315249219218,61.80491699164425,490,1.0591528332586129,-0.0110435998769709,0.0004964281254194235,0.0001964281254194234,0.00030000000000000003,24.0,120.0
trend__XAUUSD__fast_window-24__slow_window-240,trend,XAUUSD,,,march_2020,fixed_historical,2020-03-01,2020-03-31 23:59:59,,2020-03-01 23:00:00,2020-03-31 23:00:00,-0.007043703179502869,-0.08246131432536041,0.4057202619815416,-0.009760957606361283,-0.08262086875643715,-0.9980688361974612,509,0.9929562968204971,-0.02719662469863371,0.0043681560834117105,0.0040681560834117106,0.00030000000000000003,24.0,240.0
trend__XAUUSD__fast_window-24__slow_window-240,trend,XAUUSD,,,worst_market_window_1,worst_market_window,2026-03-01,2026-03-30 23:59:59,-0.13878127123714157,2026-03-01 23:00:00,2026-03-30 23:00:00,0.05603676999960805,0.9871627037698529,0.4228436810054005,1.8350364772841863,-0.08840047882122615,11.166938425369953,497,1.056036769999608,-0.025802189461255898,0.0005162509807394466,0.00021625098073944652,0.00030000000000000003,24.0,240.0
trend__XAUUSD__fast_window-24__slow_window-240,trend,XAUUSD,,,worst_market_window_2,worst_market_window,2021-02-08,2021-03-09 23:59:59,-0.09317198165414209,2021-02-08 00:00:00,2021-03-09 23:00:00,0.013929579579056384,0.18371352872686209,0.1801795500299383,1.025939447529538,-0.04284892428402931,4.287471197855391,506,1.0139295795790564,-0.012341199848177054,0.0008847635695368678,0.0004847635695368678,0.0004,24.0,240.0
